A,e,simulation
2.0564676241e-05,0.3930322645,227
8.3954045707e-05,0.7185015741,228
0.00073090845035,0.0890773467,229
0.00014390202145,0.3318832456,230
0.00011210857938,0.3243641375,231
2.5231776964e-06,0.3893607019,232
0.0008365717245,0.9073609843,233
4.0910048918e-06,0.7766226729,234
3.88181983e-06,0.9267701804,235
1.1579219679e-05,0.3635068027,236
0.00016471449143,0.9159184408,237
0.00016509910415,0.6676196068,238
3.4305170559e-05,0.9947807263,239
0.00011556080674,0.2411947203,240
3.3959333156e-05,0.7968483235,241
0.00011109135959,0.9861441309,242
3.0345529686e-05,0.5034997405,243
0.00021682798236,0.8061978054,244
0.00011241240128,0.8273090965,245
0.0011010108348,0.8781226017,246
0.00068677988262,0.7158261616,247
0.0010523045188,0.5185956742,248
0.0022601852485,0.1799568726,249
0.0028297378449,0.8629104561,250
6.0388914239e-05,0.8867489854,251
0.0019522486941,0.7174778149,252
2.056638337e-05,0.9123846098,253
0.00011526043148,0.6091830969,254
0.00093550741907,0.9879558507,255
0.00026027894184,0.8611119014,256
0.0014863917525,0.3799764825,257
1.3001306003e-05,0.9544680675,258
3.2326940143e-05,0.9239367612,259
0.00045356107836,0.3571805775,260
0.00052033837061,0.8475126124,261
0.027152094841,0.9087010077,262
0.00013290131132,0.9468664689,263
0.00031899406213,0.3692390321,264
0.00052644468294,0.587058651,265
0.00041564061924,0.1440351959,266
1.4113371719e-05,0.8563533652,267
3.9478731886e-05,0.9640926868,268
0.0032713891377,0.2682796235,269
1.1044743597e-05,0.8139826794,270
0.00035403715906,0.5562353019,271
2.8586649305e-05,0.8843967374,272
0.00055972713792,0.963598513,273
2.9266872425e-05,0.0963008276,274
0.00016326020392,0.8522445602,275
7.432907417e-06,0.8373688764,276
0.00013352293696,0.4565902191,277
0.0013745813425,0.3048749168,278
5.4181380484e-06,0.2624062321,279
0.0030491022236,0.3549285205,280
3.2837083705e-05,0.4695667266,281
8.8049463961e-05,0.1751970457,282
0.0016607022408,0.4976343673,283
2.1762079404e-05,0.8431581433,284
3.2463076179e-05,0.7923049815,285
1.9948150016e-05,0.336828179,286
1.4671478842e-05,0.9988137046,287
0.0016034564658,0.8501092297,288
1.5872478226e-05,0.2430427568,289
0.0007548301002,0.3467731536,290
7.3288745355e-05,0.1211133294,291
0.00022887657386,0.8063711695,292
5.0280443981e-05,0.5885526136,293
0.00037564640919,0.5403018862,294
0.036666896274,0.8670712882,295
0.00037994037114,0.784316141,296
0.00067680659642,0.8839999022,297
5.1919146627e-05,0.4840274698,298
0.0026154059131,0.7989978891,299
0.0033082675949,0.664226843,300
4.1797634812e-06,0.8007621069,301
7.4151440095e-06,0.9578672166,302
0.01313124333,0.5888893916,303
0.00034015150681,0.8061721203,304
0.00020577263848,0.6189897107,305
0.00047707492821,0.6735890952,306
0.0013752436106,0.7187021548,307
0.00085384801199,0.7261350912,308
9.1695062947e-05,0.9726575325,309
0.012115809581,0.6515826402,310
0.00015140666182,0.8732611966,311
6.4702501425e-05,0.9908895554,312
5.1716348682e-05,0.1958049502,313
7.7748405465e-05,0.4117916295,314
0.00011389864586,0.3108433657,315
9.6911943784e-05,0.8569085244,316
0.00029000130919,0.9302773655,317
4.3414846427e-05,0.9398476287,318
0.0012434677847,0.3423149886,319
0.0011008582386,0.6662296404,320
3.3191648955e-05,0.609958233,321
4.1607582963e-05,0.9196682264,322
0.0053287955102,0.366889295,323
5.9885791272e-05,0.1530521681,324
3.813274081e-05,0.8695875141,325
0.0075763955695,0.0152169267,326
5.996958169e-05,0.1087419904,327
0.00059772112626,0.9491024672,328
0.0001333899071,0.8605514307,329
0.0001730172381,0.9914185829,330
1.1621015358e-05,0.7062201184,331
2.5092237074e-05,0.6026673098,332
0.0022649437055,0.7662264134,333
2.4062607838e-05,0.8102465295,334
0.00025300015925,0.4382237074,335
7.5099242944e-06,0.6814243135,336
8.1955671618e-05,0.9782782866,337
0.00021373954925,0.5987519578,338
4.8308421383e-06,0.8737407673,339
0.0013451047094,0.9446161864,340
0.00025906568471,0.562869952,341
0.0015232782084,0.7053719844,342
2.092613575e-05,0.7291512043,343
0.0010133885532,0.9047004217,344
0.021442373293,0.78394004,345
0.0001433414491,0.2600979123,346
1.5385015909e-05,0.8697236462,347
0.00050962431486,0.8265037687,348
0.00016372359745,0.9256775628,349
9.8575162624e-05,0.6823878357,350
9.2788674963e-05,0.6446757695,351
4.1289817624e-05,0.6231630199,352
0.00032274518455,0.8634969206,353
6.566131765e-05,0.8759067924,354
2.5090787302e-05,0.7467840844,355
0.00044564270137,0.4986030357,356
