A,e,simulation
3.3942383433e-06,0.6320184371,676
2.6348101877e-06,0.5407907905,677
0.00026486180494,0.9306578211,678
1.77596833e-06,0.8408838963,679
0.00016826366091,0.9765255076,680
0.0024486211891,0.4997731562,681
0.00046555327641,0.6938974954,682
0.00066539522017,0.975514211,683
0.0026885304193,0.8772360304,684
0.00049276098349,0.2881083649,685
0.0001366190748,0.5486271785,686
5.4532788115e-06,0.9175937823,687
0.0010456044007,0.7828733156,688
0.00063072692666,0.6829364302,689
0.0013509367889,0.8214440958,690
8.1819397341e-05,0.9584493952,691
0.0010855227624,0.7715753951,692
1.4806519525e-05,0.6603909049,693
7.6056428988e-05,0.6489489699,694
5.425650529e-05,0.6641407223,695
2.3003774207e-05,0.9454733971,696
0.00045386894309,0.9649436909,697
3.8635301587e-07,0.629030959,698
3.3941714716e-05,0.9172940377,699
0.00071036648463,0.9866296703,700
0.00023401704755,0.4553885882,701
0.00024147663789,0.9522194834,702
0.00026375690249,0.7838808588,703
1.74588189e-06,0.9673896555,704
0.00027613803946,0.1988696601,705
0.0038158410829,0.8345332629,706
0.0012771887604,0.7402092346,707
5.726729972e-05,0.8985698834,708
1.4293903668e-05,0.5298502867,709
0.00014489636828,0.3311741199,710
0.00044926256547,0.6713158142,711
0.00013973433625,0.560871293,712
0.00093010194806,0.2684367197,713
8.3682493686e-05,0.7288126924,714
0.00053805423995,0.5117806765,715
0.0010005395649,0.8957055052,716
0.00070051342513,0.9363669049,717
0.00069880240028,0.5309730533,718
0.00069103231813,0.632256871,719
7.6129816326e-05,0.2464260717,720
2.2746874469e-06,0.6626070687,721
0.00048134056294,0.9012486378,722
0.00011596148057,0.463705636,723
0.00024007197967,0.5993636312,724
0.00066133156843,0.8587652895,725
1.8167834129e-05,0.580076983,726
3.2088092059e-05,0.3861944364,727
4.9424199731e-06,0.9146172229,728
0.00021664146502,0.8101597667,729
9.2261946938e-06,0.9923784003,730
0.0023652918969,0.0262901456,731
0.00030225677442,0.9351480216,732
7.1636155292e-06,0.7076231516,733
6.7366041419e-05,0.9928853491,734
8.9268588635e-05,0.2354913466,735
0.00037993177735,0.4213503712,736
1.1536317779e-05,0.7629423205,737
9.3118063735e-05,0.6299743301,738
0.0010762702172,0.698339603,739
2.0385105319e-05,0.908906438,740
0.00025629988626,0.5853574706,741
0.000203131092,0.7437625563,742
0.00015165869181,0.8045666504,743
1.2719104646e-05,0.6402442555,744
0.0042286861577,0.8959146341,745
6.4119295255e-06,0.641049975,746
0.00017062323004,0.7188380023,747
6.0004028761e-05,0.8960238222,748
0.0011281776096,0.5143804025,749
8.3165881872e-06,0.6497715795,750
0.00010062354954,0.9633754942,751
2.7657838372e-05,0.8314388458,752
0.00023295373602,0.8776716805,753
1.4063370272e-06,0.8781536578,754
1.080017418e-06,0.7363655718,755
0.00059497084043,0.9996368265,756
2.9054564776e-05,0.9469441131,757
5.7065577384e-06,0.9266689276,758
0.00011818849329,0.8749463305,759
1.8281595624e-05,0.7741631616,760
0.00020291843446,0.4102542986,761
0.00025711509407,0.5961901708,762
7.7106913895e-05,0.2472933914,763
3.4632169607e-05,0.9206888422,764
5.1647899898e-05,0.9141085569,765
1.6999421254e-05,0.7273735485,766
5.5074899429e-06,0.7229775867,767
0.00014619630115,0.6494209518,768
0.00047006117181,0.3166827871,769
2.2196160607e-05,0.8225861786,770
0.0032143472585,0.8295211751,771
5.9535522406e-06,0.8326435758,772
0.00010712387685,0.6735320652,773
0.0010865984023,0.9034607401,774
0.00011028203662,0.9739708365,775
7.9090715437e-06,0.9130468108,776
4.3196331923e-05,0.6531417709,777
1.374065389e-05,0.4846019345,778
0.0012195948161,0.6663731746,779
3.5142596367e-05,0.721910861,780
1.2575686512e-05,0.5697851515,781
0.00010145912082,0.9554818582,782
