m,x,y,z,vx,vy,vz,Eb,simulation,event
31.83443566,-0.3766890209,-0.1232256512,-0.133736176,-34.79556277,9.101647516,-18.2083274,229508.06630604703,6091,flyby
29.16701929,-0.3795829861,-0.1217210575,-0.1327637111,-82.66404626,-49.01634801,-22.65257231,-1672183.7802502394,6091,flyby
4.896248661,4.710338112,1.526282674,1.660401253,718.6646715,232.8139427,253.3286045,-1467148.9031443058,6091,flyby
64.16051977,0.2977152827,-0.1075728716,0.1578608512,-47.65288638,-36.58846608,19.52509213,11152019.371142711,6092,flyby
22.41625384,0.2976188219,-0.1076387456,0.157849644,307.9424136,42.72452365,35.08020193,-2987148.3463879423,6092,flyby
4.761502014,-5.41280173,1.956271103,-2.870277469,-807.6193899,291.8850459,-428.2486419,-1963454.16461158,6092,flyby
125.1041133,-0.07904894151,0.03820873895,0.2294235465,-53.84944927,26.29421343,36.41062581,3231101.077342231,6093,flyby
41.9915872,-0.08042865972,0.03802436962,0.2294083658,112.835085,-55.46037653,29.06864905,-2765055.968504694,6093,flyby
5.947144147,2.230763957,-1.072241378,-6.445959573,336.0711022,-161.5304748,-971.1817343,-3413515.2356835264,6093,flyby
53.13442385,0.1073176258,0.3073084207,-0.01123398717,2.878453497,109.7335362,-10.59260243,1141453.6757607572,6094,flyby
19.87259949,0.1066419552,0.307320567,-0.01124224387,51.23756663,-124.3591963,22.14080988,-1507484.8539029143,6094,flyby
3.058458508,-2.5573383,-7.335693574,0.2682148681,-382.9277414,-1098.35975,40.16284023,-2329353.055759962,6094,flyby
64.30783456,0.1099788799,-0.0349074978,0.02583383346,16.95244981,-5.133165992,3.771737256,-287043.4709717045,6095,ionization
31.28112584,1.228831869,0.02545424524,0.08762909731,182.1315645,3.665276321,13.17823131,-1464700.9264128061,6095,ionization
24.35925943,-1.868355156,0.05946765946,-0.1807302361,-278.6396583,8.844637503,-26.88021651,-781067.8619151524,6095,ionization
37.99090134,-0.4890704275,0.9672780585,-2.066143914,-12.32640249,123.0426278,-306.8795695,763207.1533430871,6096,flyby
34.1405663,-0.488819165,0.9685498183,-2.065642077,-141.3254796,170.0051121,-313.6117779,-10654349.342780173,6096,flyby
34.32067299,1.02762523,-2.034185186,4.341897955,154.2284164,-305.3136848,651.6630706,-10187820.125245126,6096,flyby
33.16870932,0.7019363271,0.667296846,-1.501494805,94.52083961,20.51419998,-181.1164462,1408114.1041128621,6097,flyby
23.73148938,0.7023201778,0.6672526042,-1.50173289,119.1216633,210.094289,-284.1697034,-9099357.908394154,6097,flyby
14.28480652,-2.796637516,-2.657948019,5.981250268,-417.371333,-396.6648,892.638555,-7932890.5775305815,6097,flyby
47.26825221,-0.573935676,-1.072789357,0.3521767114,-70.08293302,56.6978731,-17.83409976,23421251.526887253,6098,flyby
32.81823629,-0.5739927224,-1.07277885,0.3521677101,-107.8600606,-471.9345533,153.7999247,-9315036.76222632,6098,flyby
21.76133533,2.112295242,3.948084361,-1.296073991,314.8921978,588.5691353,-193.2076079,-3440865.4565373105,6098,flyby
47.43785505,0.6328889191,0.4282186606,-0.86864429,162.8243045,-75.44031661,-153.7687655,-5499922.786705926,6099,change23
26.53251858,-2.243030216,-1.517816953,3.078574515,-334.771176,-226.5254765,459.4677259,-5366983.8056943305,6099,change23
46.5943205,0.6329172259,0.4283297094,-0.868683418,24.85896737,205.7980053,-105.0852446,17071649.2009233,6099,change23
29.71820442,-2.943065222,2.618107758,1.04510479,-440.4725004,391.9673606,156.4662621,-1439216.1654630816,6100,ionization
23.55683007,-0.3203272783,4.30363024,1.302380534,-48.10415689,644.2499649,194.9781318,-20201843.742130004,6100,ionization
27.93520325,3.401031604,-6.414320532,-2.210064275,509.1508778,-960.2598143,-330.8715171,-21367451.893916097,6100,ionization
40.22630007,-1.310777106,1.340964585,-0.4990881934,-563.6709344,256.5630486,90.0869443,77400085.53566265,6101,flyby
7.827786462,-1.310774339,1.340963838,-0.4990867324,1697.055452,-91.22916235,-919.7045588,-6922452.55990025,6101,flyby
7.256770389,8.679918401,-8.879821034,3.304943454,1293.992776,-1323.792715,492.6966474,-18782930.198942583,6101,flyby
38.65516043,-2.048581156,-2.444807716,-0.05444921892,-843.9537844,-605.6337168,499.0595596,7584406.745783355,6102,flyby
25.92085275,-2.048567146,-2.444830567,-0.05445437254,496.8873619,-5.831239735,-764.4709823,-7767889.632054442,6102,flyby
37.11138935,3.564642631,4.254126034,0.09474846203,532.0044637,634.8999485,14.13346237,-34718111.654582046,6102,flyby
32.57831302,0.7920596399,-0.6380983602,-1.000083797,965.3563054,-286.9457142,-95.82659156,25633460.089539763,6103,flyby
32.54840271,0.7920695858,-0.6380860563,-1.000097713,-730.0394808,96.93313078,-202.3149612,-4239248.776761931,6103,flyby
36.18562191,-1.42555424,1.148435424,1.799958731,-212.4617589,171.1505397,268.2528865,-14826081.14844742,6103,flyby
30.87230608,-0.623114889,0.9338854052,-0.7159964363,-365.393177,334.3740698,-84.34923105,21248148.306333214,6104,flyby
29.79656577,-0.6230893554,0.9339093722,-0.7159841538,189.004254,-62.30894588,-130.4432618,-3023648.889973422,6104,flyby
14.9686765,2.525468202,-3.785136788,2.901948616,377.378208,-565.6015094,433.6266139,-8215670.923489467,6104,flyby
32.19186408,-0.4137709856,-0.5975209944,0.9740178303,-29.75776618,-36.54127977,131.0075137,2192349.8085504486,6105,flyby
13.5310196,-0.4139438958,-0.5974719411,0.9740367005,-137.972664,-214.5055169,179.6796715,-2440660.2422230407,6105,flyby
16.23414627,1.165515081,1.682855306,-2.743301591,174.0078436,251.2488305,-409.5457267,-2247518.474238555,6105,flyby
34.9417001,-0.4985237359,-0.520236376,0.559529306,-74.58804092,-78.18518761,83.63283003,-490873.11046066025,6106,ionization
28.59387189,0.3223114946,-1.802254488,-0.1350174248,48.13899873,-269.7635008,-20.01372071,-2822936.141214136,6106,ionization
29.95658316,0.2738340765,2.327080395,-0.5237658172,41.05116352,348.6881766,-78.44698063,-1788864.50555504,6106,ionization
41.87114186,0.9130627261,0.1186560734,-0.9409624808,312.2051208,255.1251742,-470.1019321,18382076.433441173,6107,flyby
33.97218029,0.9130159434,0.1186572437,-0.9409406378,-80.59539122,-274.9128256,265.9070167,-4983492.255770808,6107,flyby
11.31313107,-6.121039413,-0.7954747898,6.308154486,-913.4857254,-118.7111043,941.4072467,-16185250.664549852,6107,flyby
38.21815564,0.9562229408,0.7350255774,0.07584445664,320.6617772,4.677822972,43.3913106,35199291.67186668,6108,flyby
29.25915543,0.9562412476,0.7350293899,0.07586806745,-90.0169109,246.6528092,-30.59251684,-10632271.044095177,6108,flyby
6.285025142,-10.26628963,-7.891402175,-0.8143914639,-1530.826481,-1176.706613,-121.4354182,-13090993.40277209,6108,flyby
36.6249034,-2.300680061,-0.7262685023,-0.7592123476,-343.0950142,-108.3437262,-113.2491871,-2573478.6112283864,6109,ionization
22.82708091,1.230359496,-2.229520511,-2.075975778,183.426371,-332.5098943,-309.6203118,-7143480.20828456,6109,ionization
25.90390997,2.168655979,2.991554516,2.9028261,323.45438,446.1993877,432.9643078,-7966685.004388416,6109,ionization
49.16895834,-2.993894407,-1.716391303,0.2361486134,-446.2280511,-255.6778815,35.25666522,-777738.4741149994,6110,ionization
36.87508043,-1.797080939,-0.3397230556,0.3775402652,-268.425808,-51.08823025,56.26074334,-14230570.396371579,6110,ionization
35.95043891,5.938012998,2.695947266,-0.7102280182,885.6301252,402.0896028,-105.9278566,-23117657.595843058,6110,ionization
46.28267892,-0.06746089719,-0.6706862728,0.03102637172,816.6974665,-935.4981918,435.8657726,102300445.30270553,6111,flyby
21.7947528,-0.06745699698,-0.6706885477,0.03102759686,-1765.726596,1674.288265,-911.144413,-10773747.772950303,6111,flyby
6.023390214,0.7624409934,7.580224242,-0.3506700261,113.6615808,1130.038625,-52.27427498,-13321647.279859811,6111,flyby
98.29387769,0.3668951793,0.2003411558,-0.2515274667,-315.0456321,107.5957271,-33.6002245,98297757.67106272,6112,flyby
35.04473006,0.3669018941,0.2003144339,-0.2515269025,1091.793147,-188.1306968,-48.45549537,-18477234.30669966,6112,flyby
4.424331195,-11.05738372,-6.0375847,7.580423113,-1648.732649,-900.2517168,1130.296511,-8783196.923318094,6112,flyby
42.32261408,0.02963928308,-0.4022461668,0.6477331881,-259.0500658,-166.9292389,95.45725859,5102759.9020473035,6113,flyby
23.42920131,0.02959577761,-0.4023360159,0.6477408796,480.3649901,132.9690688,98.99882392,-4449241.795843067,6113,flyby
6.130321998,-0.3177349202,4.31470334,-6.947402311,-47.45135611,644.2602328,-1037.378476,-5317513.6365281055,6113,flyby
35.20296339,-0.1057835622,-3.555900488,2.602343771,-155.130983,-476.7146903,393.1410283,457475.84120916855,6114,flyby
17.45217298,-0.1060662884,-3.55605426,2.602158356,265.0823411,-645.3227507,382.9775978,-16103484.275425725,6114,flyby
40.50674947,0.1376309419,4.622417529,-3.382733299,20.60909484,692.3304001,-506.6691547,-20785745.91050012,6114,flyby
25.09940435,1.059570391,-3.681344761,-0.09104850299,281.4345941,-553.6549464,-9.387498663,2765986.1221384937,6115,flyby
21.77573413,1.059459507,-3.681472618,-0.09107883755,15.68349691,-543.4531771,-18.40839359,-14875055.032700883,6115,flyby
25.18428991,-1.972066491,6.852141959,0.1694934325,-294.0468188,1021.688575,25.27277567,-17687730.756475993,6115,flyby
26.08967648,-0.206853914,-2.241769565,-3.230027164,-162.1511904,-152.169487,-486.9702461,4196565.211070178,6116,flyby
24.03520264,-0.2069655154,-2.241754618,-3.230027167,111.6547362,-532.0915899,-476.0589753,-28775226.009173274,6116,flyby
17.43017223,0.5950147629,6.446756104,9.288761988,88.74426868,961.492615,1385.360385,-25124096.0947975,6116,flyby
50.95011587,0.8622980451,-0.001068420752,1.20214591,231.3789122,-15.51812757,169.2180377,347000.0679703456,6117,flyby
38.99794504,0.8606736431,-0.0002186099143,1.203206447,6.384287489,20.00082289,209.698995,-7022954.289066122,6117,flyby
27.50138962,-2.817991738,0.002289393351,-3.933330416,-437.7144807,0.3875951842,-610.8603507,-9434348.205111394,6117,flyby
35.52297303,-0.1168860848,0.3332896327,0.2685033296,62.51079102,140.689651,42.3987857,2052373.507997815,6118,flyby
35.08796515,-0.117347753,0.3334337079,0.26851535,-98.51756235,-42.14470781,37.85495424,-3098937.922641348,6118,flyby
3.333981156,2.480408473,-7.060312539,-5.686802923,370.7914332,-1055.477663,-850.150047,-3539380.9530485775,6118,flyby
40.94738852,1.17889539,0.3590816073,1.607126805,163.1342402,92.80450939,246.6267884,1526842.0925559008,6119,flyby
25.50559584,1.178256699,0.3591232723,1.607048293,197.6970063,-8.956319538,230.7115833,-10656756.789668841,6119,flyby
17.89455005,-4.377021299,-1.333540494,-5.968094736,-655.0766027,-199.5951855,-893.1858739,-12789611.28068373,6119,flyby
35.61298469,-0.2315708033,0.8466782928,-0.1135206304,15.58189425,507.6374452,21.62728869,18838221.198975664,6120,flyby
5.73311331,-0.2315733368,0.8466830149,-0.1135203102,-345.7738337,-2243.009168,-256.3994754,-1306390.1217935453,6120,flyby
3.274824964,2.923687146,-10.68969216,1.433247067,435.8836953,-1593.690934,213.6770519,-6941456.446670237,6120,flyby
37.04365698,-0.5896072664,-3.186083039,-4.398904743,1894.022637,-237.463087,-1543.151778,-144292188.47017506,6121,change23
11.06012817,3.062816799,16.5506737,22.85089146,456.6074055,2467.387547,3406.62869,-123897300.13216828,6121,change23
20.410138,-0.5896058621,-3.186083559,-4.398905575,-3685.014834,-906.0752733,954.7331441,192550709.2105917,6121,change23
36.86158647,-2.398214066,2.893986503,0.9305445439,-1052.007185,21.67954283,-408.6013898,-44574845.83490122,6122,change23
15.33924897,8.843921594,-10.67219112,-3.431582005,1318.442779,-1591.00002,-511.5768415,-46243574.13468179,6122,change23
19.70516153,-2.39821125,2.893986073,0.9305451545,941.6178469,1197.940096,1162.58372,199071761.85858977,6122,change23
31.31776094,-2.774240665,1.296914561,0.5167565016,510.2723715,351.6290515,158.8926067,45840746.698264405,6123,flyby
28.90929765,-2.774228868,1.296912078,0.5167552849,-1414.444507,21.88927735,-11.62804258,-47562268.50192501,6123,flyby
16.89308647,9.890674173,-4.623742241,-1.842332897,1474.568261,-689.3375128,-274.6687017,-12079058.81388491,6123,flyby
84.78915522,-0.4725830553,0.2586597553,0.6194778651,231.0592231,100.2949552,88.53749324,82208911.12979746,6124,flyby
22.50154123,-0.4725794917,0.258678096,0.6194801511,-1206.603012,-194.0545319,106.7376832,-19630466.44995614,6124,flyby
7.712192671,6.574483692,-3.598483488,-8.618076059,980.1507052,-536.4749889,-1284.820292,-10083187.048741939,6124,flyby
32.2484485,0.5553959533,0.6612464271,0.1026795388,10.9267793,459.1832626,127.4522662,24877587.306128524,6125,flyby
21.60752997,0.5553776951,0.6612338236,0.1026751702,190.1021495,-439.5629937,-152.058525,-2561244.6015503043,6125,flyby
5.90791141,-5.062871786,-6.027815676,-0.936001279,-754.9215386,-898.8078639,-139.5634851,-6246329.497499343,6125,flyby
37.17887344,-0.4700739896,1.246241829,-0.1878308947,805.2489641,-126.4791688,104.1569015,-4490200.7069141455,6126,change23
33.70853811,1.081854094,-2.868213588,0.4322787956,164.755817,-436.7868832,65.83392373,-18167627.383893713,6126,change23
40.400433,-0.4700667089,1.246259411,-0.1878233629,-878.5036305,480.8314878,-150.7806015,41746901.91651544,6126,change23
47.67122723,-0.1216824145,0.217890501,-0.5812694582,-20.03833808,-73.24914535,-11.92526341,2202789.6323680375,6127,flyby
3.425237339,-0.1216654667,0.2179004736,-0.5812731243,8.334262271,1503.902339,-1126.391472,-6715393.546215237,6127,flyby
9.891151491,0.6285904261,-1.125598818,3.002767358,93.69033955,-167.7606287,447.5363736,-954074.8927636927,6127,flyby
38.29571844,-0.4058186392,0.274442242,-2.090215842,-34.59917744,52.64079846,-314.0550682,447206.1418627614,6128,flyby
13.70648739,-0.4066340293,0.2750780464,-2.090160114,-134.2282996,9.09281744,-311.133224,-4745830.168064145,6128,flyby
23.38619546,0.9028677015,-0.610630174,4.647830418,135.3276491,-91.53039824,696.6292618,-7776108.264282721,6128,flyby
85.5525422,1.763615917,0.5056982542,-0.2345859048,270.1661514,141.6821046,-41.77964962,1286892.8334308267,6129,flyby
23.85929822,1.762672367,0.505699564,-0.2344936893,243.5959122,-160.3656694,-11.46834342,-17028752.643356998,6129,flyby
19.10220448,-10.10029764,-2.896493334,1.343524273,-1514.245574,-434.2457914,201.441769,-27912479.959369738,6129,flyby
53.67425971,-2.261628275,-6.359645264,-3.759595763,-337.3518563,-948.6272521,-560.7953475,-143785187.31359085,6130,change13
34.76950774,2.194750344,6.171584374,3.648420476,1616.661544,1316.821478,1602.083504,125658184.16006923,6130,change13
20.54031216,2.194749232,6.171585902,3.648422423,-1855.055298,249.8321787,-1246.494184,-31269857.01674065,6130,change13
20.81770834,-5.141884706,2.745933538,-4.215733581,-767.0513475,409.6314764,-628.88188,-7323882.323330231,6131,ionization
17.91281173,-0.9043182678,3.112512058,2.874693794,-134.8813789,464.2920579,428.8178572,-8097375.138961123,6131,ionization
36.34190287,3.391158119,-3.107098888,0.9979682003,505.8721345,-463.4970513,148.8789961,-19771621.104398314,6131,ionization
42.81946232,1.498253313,-1.965916401,0.6480841705,3317.66505,-1846.443532,661.8136188,115671897.22248948,6132,flyby
32.33581714,1.49825443,-1.965914862,0.6480841529,-3874.144498,1763.893346,-651.821341,-77670051.18796283,6132,flyby
24.69904048,-4.558949675,5.981971114,-1.972017756,-679.662255,891.8073779,-293.9922961,-191022169.84062284,6132,flyby
23.84984921,0.1344436725,0.1791714929,-0.5820031031,-61.51959398,88.40817306,299.1255279,-301912.451608338,6133,change23
15.18080231,-0.6548263433,-0.8724200184,2.834441917,-98.12737556,-130.7054836,424.6792026,-3060079.3201011843,6133,change23
50.07629445,0.1344813554,0.1791431024,-0.5820801334,59.0476065,-2.482361988,-271.2075625,10409831.270293314,6133,change23
59.2117004,-0.3912794112,-0.05121150376,-0.5619730624,67.18119793,-158.6091292,-96.13920356,2589023.0239250427,6134,flyby
27.11447088,-0.3911281072,-0.05100350874,-0.5619653221,-332.8474509,322.032427,-57.42337102,-8437789.313724924,6134,flyby
5.163118989,6.541307884,0.8551523565,9.396020714,977.5233851,127.786591,1404.106715,-7506942.259967807,6134,flyby
83.50908104,-0.07010945897,-0.0002730764777,-0.01379148136,55.01812243,59.76147492,111.6967818,24432920.306625206,6135,flyby
33.80341807,-0.07021166153,-0.0002699479663,-0.01380262851,-171.8931454,-147.78221,-283.0032806,-691272.1087250198,6135,flyby
6.5590574,1.254474559,0.004868005831,0.246725994,185.4020996,0.749799345,36.40501804,-79112.30783855384,6135,flyby
82.36236273,-0.2934685617,0.9860993573,0.3854412026,-700.9366706,899.6492365,-306.3220505,195496264.68678433,6136,flyby
17.77194952,-0.2934710113,0.9860974871,0.3854420525,3001.914797,-3341.035018,1743.381858,-33735400.18728177,6136,flyby
6.835321118,4.299185893,-14.44589742,-5.646538643,640.924107,-2153.597587,-841.7873033,-36006034.6225802,6136,flyby
45.49710118,0.3110367076,0.1644983192,0.01882959331,-23.31320444,-33.64661933,3.207330604,376491.6264926201,6137,flyby
35.67968777,0.31167147,0.162631243,0.01882682043,139.7956625,100.7747084,2.561887005,-2435149.573182022,6137,flyby
5.067174729,-4.987317519,-2.622137455,-0.3016329747,-775.0240674,-407.4827884,-46.83706131,-1612448.2527050597,6137,flyby
17.90344975,1.164195938,-0.007744093802,-1.135732072,185.3158424,6.052668559,-176.3868327,95128.53298888834,6138,flyby
10.57960206,1.162954449,-0.007888807076,-1.137149812,155.7320563,-13.39009635,-159.7486676,-1934597.9300568597,6138,flyby
11.18625413,-2.963165184,0.01985530021,2.893203946,-443.8819289,2.976710813,433.3899511,-2642732.6391320084,6138,flyby
49.51947475,-0.03681793036,-0.007749431597,-0.02556249346,2.593257263,20.8051883,-17.43180999,238500.9055193225,6139,flyby
26.60335755,-0.04108172134,-0.009104483921,-0.02612673156,-28.21772045,-43.40633015,16.137009,-40261.77932782654,6139,flyby
11.37434605,0.2563766112,0.05503240545,0.1723967271,54.70814466,10.94499182,38.14860676,-25730.00482243671,6139,flyby
51.52226266,0.5422664357,0.5776376231,0.3162087489,-1625.182361,1129.175469,-76.8464133,285198017.1505484,6140,flyby
42.67247977,0.5422621968,0.5776370412,0.3162089185,2140.67937,-1173.259873,196.8441924,-33387387.988892455,6140,flyby
4.657663295,-10.96654333,-11.68190976,-6.394882371,-1634.945288,-1741.595815,-953.3812234,-19242595.146308124,6140,flyby
47.07011253,0.138592159,0.1084560389,0.2933219759,-69.57763382,67.63744038,47.55691877,3720672.021185096,6141,flyby
29.52058969,0.1382781224,0.1084232822,0.2932915707,164.628994,-65.80222301,37.89358468,-2606558.797483966,6141,flyby
3.04184144,-3.486572341,-2.730503001,-7.385275982,-521.0389695,-408.0362267,-1103.657291,-2507714.5123223313,6141,flyby
43.91293894,0.1407751202,-0.009703852471,0.01475857874,78.56017371,136.0445502,21.14765435,4768358.4464432215,6142,flyby
34.69266987,0.1406469625,-0.00948059318,0.01478390052,-51.09169167,-175.4956085,-21.69317595,-325603.86776985996,6142,flyby
3.907938647,-2.830460991,0.1932046121,-0.2970838726,-429.2034933,29.24692325,-45.05225857,-490882.22648239526,6142,flyby
64.76592812,-0.7614042928,-0.5777461215,-0.6701221007,-105.7963977,-83.48339533,-104.2676919,305359.51282310113,6143,flyby
27.69202169,-0.7669023419,-0.5780792178,-0.6689712825,-139.0331144,-97.46038572,-95.42328872,-5101949.363346326,6143,flyby
23.26024034,3.033078375,2.296899999,2.662321892,460.1031524,348.4811239,403.9277961,-6546648.697517933,6143,flyby
24.10536448,1.28290875,1.794699999,-0.5416822449,191.2955499,267.6462428,-80.77578191,-1293724.1285818252,6144,ionization
17.83222206,2.077076716,4.945187605,-1.440036843,309.6647428,737.2427344,-214.6841633,-13017714.221461605,6144,ionization
34.47774944,-1.971238766,-3.812475677,1.123521846,-293.9072178,-568.4357798,167.5116686,-7065552.698533163,6144,ionization
42.4878581,0.07575066028,-0.7533758268,-0.2859477036,107.3338727,331.6967108,-68.00163435,27536548.39512814,6145,flyby
37.40091631,0.0757092891,-0.7533641529,-0.2859458211,-97.8095359,-616.7846689,-13.83299334,-14490219.297088629,6145,flyby
4.696196881,-1.288293537,12.81586705,4.864349123,-192.1171764,1911.169661,725.3977002,-6795411.67350436,6145,flyby
26.85226575,3.071943208,0.7524050201,1.556593191,892.4129756,144.8652715,128.7313321,5252917.008104854,6146,flyby
24.112623,3.071919383,0.7524586158,1.556601417,-24.87602399,76.00207257,347.6066044,-8155371.570414746,6146,flyby
29.34716584,-5.334779862,-1.306685991,-2.703218347,-796.1070011,-194.995664,-403.3927845,-22784268.08186729,6146,flyby
54.65840834,-1.773832064,-2.850831834,2.141390356,-1179.714173,-1489.258935,590.7554342,82474429.53494608,6147,flyby
34.61283804,-1.773831513,-2.85084006,2.141391692,1180.685148,1255.261849,-109.2679086,-9789514.02986885,6147,flyby
23.32608655,6.788630396,10.91042834,-8.19531523,1012.361638,1627.034515,-1222.137253,-145530857.83337602,6147,flyby
39.90167564,1.062908068,0.557299582,3.540785325,-76.34649805,-109.0052048,581.6943949,6989292.228639761,6148,flyby
15.43869963,1.062947539,0.5572899343,3.540766693,765.7829562,579.7729495,390.2009179,-15874722.171744747,6148,flyby
36.56919042,-1.60852182,-0.8433607281,-5.35828381,-239.9927299,-125.8286017,-799.4373268,-18457177.95439431,6148,flyby
31.6866976,-0.09929514096,1.528800926,0.7202645534,276.7480362,191.7008255,114.784664,4673621.427338095,6149,flyby
30.12284955,-0.09938206961,1.528893778,0.7202742987,-321.535472,266.5372059,99.8326133,-11675015.685675154,6149,flyby
11.70720128,0.5244640534,-8.071723347,-3.802746564,78.2709111,-1204.66249,-567.5472362,-10492673.396886775,6149,flyby
47.15296758,-0.4634203651,0.3856674702,0.8731803837,-98.44222498,58.85352549,135.1680827,227398.4220671779,6150,flyby
34.27693922,-0.4692416881,0.3855367458,0.8744216193,-32.15152626,57.77305381,128.4077009,-3508262.8181076804,6150,flyby
22.8162809,1.662664237,-1.376227154,-3.118191932,251.7456276,-208.4214274,-472.2504614,-4328345.326368016,6150,flyby
41.43824667,-2.14914263,-0.5948238586,1.058636616,-578.4443305,-234.3431618,603.620608,33461125.775164105,6151,flyby
31.53499427,-2.149140864,-0.5948331563,1.058662637,18.4720808,102.670098,-427.8651345,-8558124.313699594,6151,flyby
19.96968871,7.853394687,2.173620159,-3.868511249,1171.135025,324.1447018,-576.8870635,-32115891.71664243,6151,flyby
28.9810077,-0.4643843323,-3.090048806,-1.944515685,-119.5968453,-437.8381797,-291.0976946,456650.65380362084,6152,flyby
16.10673435,-0.4651762262,-3.08992164,-1.944505353,20.80119432,-504.8678758,-289.6959279,-11236387.014142103,6152,flyby
27.14606512,0.7717802091,5.132282511,3.229700321,115.3389182,766.9901447,482.6614769,-14756140.852143854,6152,flyby
35.93461376,1.325783762,2.677428155,0.1381793409,320.653017,440.7781659,31.22142428,3448517.1339907413,6153,flyby
31.94487268,1.325543957,2.677574607,0.1381803162,60.79166831,355.4750719,8.795694226,-13526986.509748038,6153,flyby
31.90327429,-2.820583855,-5.696817351,-0.2940003515,-422.0420857,-852.4140442,-43.97376714,-18839499.399892814,6153,flyby
45.65083194,0.8871487308,-0.743662403,0.2836470256,376.5689133,22.20738955,51.93248313,2980095.3249143264,6154,flyby
45.55035396,0.8869740014,-0.7433952665,0.2836439611,-111.4074792,-245.2094568,33.01251712,-10251672.671522824,6154,flyby
11.81915532,-6.844910246,5.737357965,-2.188718638,-1025.11844,859.2485224,-327.8147038,-13188721.095484657,6154,flyby
24.58315073,-2.154284199,-4.337150974,-2.149472163,-468.8648254,-530.4058892,115.676363,14324290.380869003,6155,flyby
10.65602121,-2.154287327,-4.337150105,-2.149482831,19.52091642,-914.7399134,-1326.627605,-25972819.805654343,6155,flyby
23.15138893,3.279078627,6.601660061,3.271757606,488.8760416,984.240553,487.7842302,-19970131.306281686,6155,flyby
83.15965389,0.3615762053,-0.4928394367,-0.2188259082,42.68550472,-127.5925107,-39.82736079,18393557.96572747,6156,flyby
25.26678957,0.3614687077,-0.4928124309,-0.2188223207,90.91442486,104.5058477,-8.976370476,-2543026.5046740077,6156,flyby
13.60536972,-2.881340726,3.927577572,1.743901475,-429.7441056,585.7997197,260.105655,-4805848.765984683,6156,flyby
71.92286309,-0.7210210653,0.5633914034,-0.4485722413,-11.40310273,59.23777225,-70.14481788,31935709.357500173,6157,flyby
32.5685661,-0.7209700978,0.563344115,-0.4485857459,-319.721946,138.6780715,-59.68570958,-7537628.850443447,6157,flyby
21.31500844,3.534545242,-2.761811378,2.199032412,527.0009234,-411.7800914,327.8860589,-5509243.608286941,6157,flyby
36.57597724,-1.761483005,2.702740228,-1.101518119,-3255.681094,2156.551135,-294.9902364,158613179.69471186,6158,flyby
25.83155842,-1.761483964,2.702741127,-1.101518495,3975.433968,-2080.125496,20.96273038,-72372983.59301533,6158,flyby
23.17467698,4.743532706,-7.278262411,2.966299855,707.153883,-1085.024055,442.2092349,-189778577.67413095,6158,flyby
55.26548866,-1.482801403,0.247221186,0.8514903762,-221.0641745,36.82338573,127.0265336,-6935813.070260224,6159,ionization
18.31752753,2.136250995,1.260326266,-4.734132428,318.6460098,187.9990008,-706.1406396,-5483585.744092922,6159,ionization
30.08062633,1.423404793,-1.221678708,1.318442273,212.1103631,-182.1351463,196.6238032,-2341080.0999193774,6159,ionization
56.13811741,-0.1368667798,-0.005514912058,0.2685995899,-151.2763673,-193.9635098,-7.292949476,698022.6836597193,6160,flyby
13.22881062,-0.1368437054,-0.00559286316,0.268587514,533.722631,818.7371776,243.4078689,-2543185.429041689,6160,flyby
5.71382959,1.66153412,0.06713250758,-3.260819803,250.5946031,10.12057063,-491.8914895,-1135615.6150215603,6160,flyby
33.57615518,0.9906300055,-0.3859043984,0.04194434407,408.2581549,-78.2276022,-3.056679543,1144470.5418875688,6161,flyby
29.36371743,0.990373717,-0.3858956645,0.0420510224,-143.9653553,-36.47324977,17.16890075,-135103.0874828608,6161,flyby
50.42588424,-1.236321419,0.4816676511,-0.05241562315,-188.0062451,73.32687104,-7.962402837,-3813972.451990926,6161,flyby
42.31386202,-0.2662350943,1.314806094,-0.7672695999,-112.5175927,248.5595399,-117.7354098,820474.5766763487,6162,flyby
39.68931897,-0.2676646627,1.314686252,-0.7674798631,36.70044337,145.078855,-113.8207859,-13599541.764169505,6162,flyby
12.70402363,1.722986658,-8.486565262,4.953304157,260.109583,-1281.137024,747.7402153,-15769027.265634906,6162,flyby
68.95508239,0.1402166253,0.3344172805,-0.3679310893,91.244161,39.7906456,-55.53886233,685157.9733565998,6163,flyby
27.60903489,0.1401078594,0.3358890048,-0.3679228791,-153.4202351,78.51112787,-56.75821573,-3654952.885753654,6163,flyby
7.021822025,-1.927831791,-4.60469409,5.059757148,-292.7963722,-699.4457702,768.5649633,-4375239.859363404,6163,flyby
34.22209956,-0.1958711932,-0.4744154007,-0.3392584417,-26.08356145,-90.1185889,-66.67237754,-2015073.8841078156,6164,change23
4.707979842,1.861247555,4.50804595,3.224584513,277.6466937,672.4891041,481.0308489,-1289735.2406585368,6164,change23
10.51730592,-0.1958289041,-0.4742943129,-0.339549191,-39.41321128,-7.798368254,1.614976487,1085881.0221450275,6164,change23
25.19451142,-2.224352723,-1.766598074,-0.06528152358,-791.0583784,-1341.108461,363.0552869,-87700315.5216927,6165,change23
7.034196954,21.85251776,17.35538369,0.6413378314,3257.773243,2587.340761,95.61063178,-48945989.9009723,6165,change23
43.91085325,-2.224357454,-1.766593132,-0.06528136705,-67.98978053,355.0080854,-223.6245451,131696871.88745275,6165,change23
